id,lens,metric_space,n_cubes,overlap,eps,min_samples,n_nodes,n_edges,n_components,n_loops,avg_degree,max_degree,density,avg_node_size,max_node_size,size_entropy,collapse_ratio,score,var_mgAF_dia_total,var_mgAF_suple_1T,var_mgAF_saf,var_total_AF_mg,var_dias_saf,var_pn_hijo,var_eg_hijo,var_edad_madre,var_imc_antes,var_dif_imc,var_hijo_problema,var_consume_suple,bio_score
16980,pn_hijo,all_mixed,8,0.5,2.0,2,72,28,44,0,0.78,2,0.011,2.5,11,4.17,0.016,0.6484,4.092,4.1,4.0238,140886.0155,5248.7106,90054.8534,1.0267,9.4677,13.2969,1.5706,0.0162,0.0525,0.2750721224806513
14910,imc_antes,all_mixed,12,0.5,2.0,2,65,24,41,0,0.74,3,0.0115,2.4,11,4.067,0.016,0.6484,3.6285,3.6799,3.5443,120885.4361,5017.6729,86273.147,0.9207,9.729,11.0023,0.8897,0.019,0.0578,0.2503886889099496
17070,pn_hijo,all_mixed,12,0.5,2.0,2,55,17,38,0,0.62,2,0.0114,2.5,11,3.896,0.016,0.6484,4.3797,4.3788,4.4476,152488.7514,5960.1101,90008.5966,0.7682,9.1982,11.6086,1.8243,0.0191,0.0516,0.2931646187807763
2040,pca_2,all_mixed,16,0.5,2.0,2,53,22,31,0,0.83,4,0.016,2.4,11,3.848,0.016,0.6484,3.3009,3.35,3.3138,159866.8898,4567.4176,79465.9511,0.9557,10.2955,7.9998,1.2737,0.0133,0.0363,0.24407417740593165
19047,dif_imc,cont_rob,20,0.5,1.5,2,40,18,22,0,0.9,4,0.0231,2.5,11,3.575,0.016,0.6484,2.9162,2.9413,3.04,53308.4662,5222.4933,96680.3908,1.0272,12.0599,6.5976,1.5165,0.0238,0.0475,0.20108969054225703
1950,pca_2,all_mixed,12,0.5,2.0,2,65,28,37,0,0.86,4,0.0135,2.4,11,4.062,0.016,0.6484,3.7145,3.7414,3.7102,154289.6585,5820.5812,93907.2626,1.0722,9.2084,10.4923,1.4648,0.019,0.0578,0.2696241214598382
1932,pca_2,all_mixed,12,0.4,2.0,2,44,14,30,0,0.64,2,0.0148,2.5,11,3.646,0.016,0.6484,3.3909,3.4274,3.2233,110113.3931,4762.2645,83482.5193,0.9694,9.6745,11.5549,1.0199,0.0159,0.0434,0.2315769270624981
14892,imc_antes,all_mixed,12,0.4,2.0,2,49,15,34,0,0.61,2,0.0128,2.4,11,3.778,0.016,0.6484,3.3907,3.4557,3.4579,124652.654,4943.5337,80963.2245,0.9442,8.5966,12.754,0.9551,0.0204,0.0392,0.24344506680847808
19137,dif_imc,all_mixed,8,0.5,1.5,2,44,17,27,0,0.77,3,0.018,2.4,11,3.686,0.016,0.6484,3.3469,3.4072,3.3944,137496.994,3767.5934,67277.3301,0.8591,11.2498,7.0932,0.7804,0.0056,0.0826,0.22427936268157375
6879,umap_5_05,cont_rob,8,0.4,1.5,2,41,18,23,0,0.88,2,0.022,2.5,12,3.591,0.017,0.6483,3.0442,3.0662,3.298,52088.6352,5843.9001,110609.5472,0.9964,10.8799,5.4716,2.1858,0.0315,0.0238,0.2178875828441975
18265,edad_madre,all_mixed,16,0.6,3.5,3,31,58,2,29,3.74,8,0.1247,53.3,218,2.721,0.309,0.6483,1.6753,1.7201,1.7569,73465.58,6075.9993,26567.4464,0.3538,39.6559,4.7059,1.2402,0.0046,0.1724,0.11509038766447705
3977,pca_full_2d,all_mixed,8,0.2,5.0,5,23,37,3,17,3.22,6,0.1462,43.2,181,2.803,0.257,0.6483,3.9921,4.0069,4.1981,108795.7915,2835.2573,7837.7338,0.3021,1.2692,2.1976,0.2523,0.0019,0.0416,0.22020154402607364
16707,pn_hijo,cont_rob,12,0.5,1.5,2,41,19,22,0,0.93,3,0.0232,2.5,12,3.594,0.017,0.6483,2.3125,2.3003,2.3843,48347.8947,5361.5577,114908.3937,0.733,10.0612,7.9842,1.6281,0.0358,0.0238,0.18845102848778064
21567,densidad,all_mixed,20,0.5,1.5,2,47,20,27,0,0.85,3,0.0185,2.3,12,3.742,0.017,0.6483,3.779,3.8429,3.8293,175694.6839,4506.5493,69068.6805,0.9691,13.7375,7.2025,0.8966,0.0102,0.0598,0.26558969235285496
1824,pca_2,all_mixed,8,0.3,2.0,2,44,9,35,0,0.41,2,0.0095,2.6,12,3.632,0.017,0.6483,3.52,3.571,3.4752,109538.6406,5011.0348,95744.1576,0.8653,9.6755,11.1922,1.0467,0.0187,0.0635,0.24161548794316756
7077,umap_5_05,cont_rob,16,0.5,1.5,2,47,24,23,0,1.02,2,0.0222,2.6,12,3.702,0.017,0.6483,3.0038,3.0232,3.2096,74254.6846,5889.0023,115020.1997,0.8593,9.6261,7.1044,1.952,0.0284,0.0407,0.22033805988457408
1842,pca_2,all_mixed,8,0.4,2.0,2,57,18,39,0,0.63,3,0.0113,2.6,12,3.905,0.017,0.6483,3.6713,3.7173,3.6575,131824.0557,5543.6037,104927.1222,1.031,9.6046,8.9257,1.242,0.0149,0.0653,0.2548333090880216
6897,umap_5_05,cont_rob,8,0.5,1.5,2,47,24,23,0,1.02,4,0.0222,2.6,12,3.733,0.017,0.6483,2.7926,2.8135,2.9706,47618.0446,5478.4153,111520.8636,0.892,10.5711,7.4443,1.9593,0.0284,0.0407,0.200409531964702
17394,edad_madre,cont_std,12,0.3,2.0,2,41,7,34,0,0.34,2,0.0085,2.8,12,3.54,0.017,0.6483,2.5935,2.5915,2.6911,80194.2333,5935.1573,125992.4946,1.0652,11.6304,7.4068,1.9121,0.0404,0.0678,0.2243782648730576
17376,edad_madre,cont_std,12,0.2,2.0,2,41,7,34,0,0.34,2,0.0085,2.8,12,3.54,0.017,0.6483,2.5935,2.5915,2.6911,80194.2333,5935.1573,125992.4946,1.0652,11.6304,7.4068,1.9121,0.0404,0.0678,0.2243782648730576
20127,dias_saf,cont_rob,20,0.5,1.5,2,43,21,22,0,0.98,1,0.0233,2.8,13,3.549,0.018,0.6482,3.0442,3.0733,3.2948,78063.7967,5297.5893,123002.2418,0.8827,10.1725,7.1591,1.9969,0.0305,0.0,0.22796468888474333
10317,mgAF_total,cont_rob,16,0.5,1.5,2,47,24,23,0,1.02,3,0.0222,2.6,13,3.699,0.018,0.6482,2.9437,2.9671,3.1607,73587.3113,5654.9144,115190.0282,0.8615,10.8328,7.0328,1.9401,0.0284,0.0208,0.21765055033089617
21135,densidad,cont_rob,16,0.6,1.5,2,42,19,23,0,0.9,1,0.0221,2.5,13,3.604,0.018,0.6482,3.0838,3.0784,3.2834,80202.7958,6426.4162,115552.7099,0.9384,9.445,7.7429,2.0639,0.0309,0.0454,0.22976551604094467
15609,eg_hijo,cont_rob,12,0.4,1.5,2,44,21,23,0,0.95,1,0.0222,2.7,13,3.583,0.018,0.6482,3.1326,3.1623,3.3445,78340.8418,5701.8055,119830.4295,0.7863,9.9267,7.6179,1.9738,0.0303,0.0434,0.23019403670744334
15591,eg_hijo,cont_rob,12,0.3,1.5,2,44,21,23,0,0.95,1,0.0222,2.7,13,3.583,0.018,0.6482,3.1326,3.1623,3.3445,78340.8418,5701.8055,119830.4295,0.7863,9.9267,7.6179,1.9738,0.0303,0.0434,0.23019403670744334
21117,densidad,cont_rob,16,0.5,1.5,2,40,17,23,0,0.85,1,0.0218,2.5,13,3.547,0.018,0.6482,3.2263,3.2168,3.4275,83656.1494,6658.4603,120674.7907,0.9657,9.8288,7.7963,2.1746,0.0321,0.0475,0.23971156909483446
20037,dias_saf,cont_rob,16,0.5,1.5,2,43,21,22,0,0.98,1,0.0233,2.8,13,3.549,0.018,0.6482,3.0442,3.0733,3.2948,78063.7967,5297.5893,123002.2418,0.8827,10.1725,7.1591,1.9969,0.0305,0.0,0.22796468888474333
19947,dias_saf,cont_rob,12,0.5,1.5,2,44,21,23,0,0.95,1,0.0222,2.8,13,3.574,0.018,0.6482,3.061,3.0875,3.2893,77505.4587,5457.9651,120938.9136,0.8649,9.9514,7.2245,1.99,0.0299,0.0222,0.22713103360435802
5007,umap_15_02,cont_rob,20,0.5,1.5,2,43,20,23,0,0.93,1,0.0221,2.7,13,3.554,0.018,0.6482,3.0051,3.006,3.1109,79538.8561,5431.3696,113173.2975,0.9449,9.0684,7.5583,2.0436,0.0216,0.0443,0.21367223495391838
14784,imc_antes,all_mixed,8,0.3,2.0,2,46,6,40,0,0.26,2,0.0058,2.5,13,3.687,0.018,0.6482,3.7144,3.7651,3.8032,155693.2107,5767.4338,84117.9189,1.023,10.0084,10.0673,0.9353,0.0216,0.061,0.27226308256930104
6087,umap_30_01,cont_rob,20,0.5,1.5,2,48,25,23,0,1.04,4,0.0222,2.6,13,3.74,0.018,0.6482,2.7618,2.7656,2.9149,72173.619,5791.3748,111986.5129,0.8816,9.9405,7.4311,1.8409,0.0279,0.0399,0.20801767054364687
6306,umap_30_01,all_mixed,16,0.2,2.0,2,48,6,42,0,0.25,2,0.0053,2.9,13,3.698,0.018,0.6482,3.8969,3.9327,3.9106,128089.8395,5638.353,86623.3344,1.0358,8.0611,16.4307,1.7291,0.0139,0.0764,0.2587373641906418
20055,dias_saf,cont_rob,16,0.6,1.5,2,45,22,23,0,0.98,1,0.0222,2.8,13,3.602,0.018,0.6482,3.0484,3.0678,3.281,76083.5314,5843.9076,119115.6251,0.893,9.8164,7.0651,2.0002,0.0294,0.0217,0.22521010569151553
22287,excentricidad,cont_rob,20,0.5,1.5,2,44,21,23,0,0.95,2,0.0222,2.5,13,3.654,0.018,0.6482,2.9583,2.9682,3.1508,77366.4598,6201.0544,103967.9771,0.9127,10.5768,7.5788,1.9876,0.0256,0.0434,0.21466997553439604
15717,eg_hijo,cont_rob,16,0.5,1.5,2,45,22,23,0,0.98,2,0.0222,2.6,13,3.658,0.018,0.6482,2.7878,2.8029,3.04,74948.9004,5843.9076,121242.1535,0.9568,10.2078,7.0969,2.0336,0.033,0.0217,0.21930665305217814
10137,mgAF_total,cont_rob,8,0.5,1.5,2,43,20,23,0,0.93,1,0.0221,2.7,13,3.546,0.018,0.6482,3.0826,3.1135,3.2948,78981.1773,5062.7986,122643.2585,0.8558,10.1287,7.5086,1.9386,0.0305,0.0227,0.2296945140306684
21045,densidad,cont_rob,12,0.6,1.5,2,43,20,23,0,0.93,1,0.0221,2.5,13,3.63,0.018,0.6482,3.2278,3.2378,3.4667,79486.5872,6311.909,115759.2433,0.9174,9.604,7.5629,2.107,0.0303,0.0443,0.23493736687359404
14457,imc_antes,cont_rob,8,0.5,1.5,2,43,20,23,0,0.93,1,0.0221,2.7,13,3.565,0.018,0.6482,3.0261,3.0227,3.2158,78765.7894,6311.909,107939.8505,0.6942,8.4611,5.6147,2.0059,0.0303,0.0443,0.2225566193748146
19857,dias_saf,cont_rob,8,0.5,1.5,2,43,20,23,0,0.93,1,0.0221,2.8,13,3.549,0.018,0.6482,3.0723,3.1035,3.2948,78916.0716,5062.7986,123001.1647,0.8694,10.102,7.3684,1.9484,0.0305,0.0227,0.22941924417115858
10227,mgAF_total,cont_rob,12,0.5,1.5,2,43,20,23,0,0.93,1,0.0221,2.8,13,3.552,0.018,0.6482,3.1584,3.176,3.3532,79349.8018,5635.1742,121120.3772,0.9321,9.0498,7.3497,1.7846,0.0264,0.0227,0.22784097117348448
15807,eg_hijo,cont_rob,20,0.5,1.5,2,44,21,23,0,0.95,2,0.0222,2.6,13,3.633,0.018,0.6482,2.8341,2.8543,3.1007,76298.0104,5942.6737,123765.7782,0.9091,10.3676,7.2144,2.0459,0.0336,0.0222,0.22263065734990875
10407,mgAF_total,cont_rob,20,0.5,1.5,2,44,21,23,0,0.95,1,0.0222,2.8,13,3.577,0.018,0.6482,3.0919,3.111,3.2893,77808.6295,5535.8252,121242.5083,0.9122,9.1708,7.1828,2.0429,0.0259,0.0222,0.2235933376693301
5817,umap_30_01,cont_rob,8,0.5,1.5,2,42,19,23,0,0.9,2,0.0221,2.7,13,3.547,0.018,0.6482,2.2356,2.2374,2.4127,76714.1347,6426.4162,120977.8163,0.9191,11.3529,7.1137,2.0763,0.0314,0.0454,0.193819766695542
15627,eg_hijo,cont_rob,12,0.5,1.5,2,45,22,23,0,0.98,1,0.0222,2.8,13,3.602,0.018,0.6482,3.1069,3.1297,3.3333,76826.3209,6093.7101,119535.6771,0.8268,9.7664,7.2369,2.002,0.0294,0.0425,0.22749265508311356
5259,umap_15_02,all_mixed,16,0.4,1.5,2,41,14,27,0,0.68,1,0.0171,2.6,13,3.529,0.018,0.6482,3.4968,3.5856,3.516,146710.3477,3944.1416,67920.0298,0.7942,11.5699,6.5961,0.73,0.0059,0.0678,0.2348503660857247
6447,umap_30_01,all_mixed,20,0.5,1.5,2,47,20,27,0,0.85,2,0.0185,2.5,13,3.685,0.018,0.6482,3.546,3.6072,3.6011,177032.8234,5049.0794,63516.6469,0.9632,11.8386,6.7648,0.7578,0.0052,0.0598,0.24870935781016268
15537,eg_hijo,cont_rob,8,0.5,1.5,2,45,22,23,0,0.98,1,0.0222,2.7,13,3.608,0.018,0.6482,3.0833,3.1072,3.281,76983.122,5599.0115,118626.2724,0.8338,9.7627,7.4154,1.9715,0.0294,0.0425,0.2265150164995143
14547,imc_antes,cont_rob,12,0.5,1.5,2,40,17,23,0,0.85,3,0.0218,2.7,13,3.538,0.018,0.6482,3.121,3.1488,3.3694,53379.078,5953.5472,110707.3981,0.6942,9.7739,7.6551,1.8623,0.0323,0.0244,0.21998466837445152
20955,densidad,cont_rob,8,0.6,1.5,2,41,18,23,0,0.88,1,0.022,2.5,13,3.575,0.018,0.6482,3.369,3.3773,3.6109,82765.0008,6544.7214,121203.5841,0.9544,10.0712,7.6085,2.2065,0.0315,0.0464,0.2449472000653765
5997,umap_30_01,cont_rob,16,0.5,1.5,2,45,22,23,0,0.98,1,0.0222,2.8,13,3.602,0.018,0.6482,2.9128,2.915,3.0884,76004.2834,6093.7101,117128.6122,0.8935,9.4427,7.2774,1.9521,0.0294,0.0425,0.21878441374942392
13467,total_AF_mg,cont_rob,12,0.5,1.5,2,45,22,23,0,0.98,1,0.0222,2.8,13,3.602,0.018,0.6482,3.0484,3.0678,3.281,76083.5314,5843.9076,119115.6251,0.893,9.8164,7.0651,2.0002,0.0294,0.0217,0.22521010569151553
16386,pn_hijo,cont_std,16,0.2,2.0,2,43,13,30,0,0.6,3,0.0144,2.9,13,3.604,0.018,0.6482,2.6575,2.639,2.8061,75935.1222,5969.0511,119550.0215,0.8253,13.8911,10.3591,1.5464,0.0244,0.0227,0.2005626976230397
1677,pca_2,cont_rob,16,0.5,1.5,2,41,18,23,0,0.88,3,0.022,2.6,13,3.574,0.018,0.6482,3.0538,3.0661,3.2409,82256.4125,5649.889,105286.1104,0.6441,8.9152,6.0518,2.1466,0.0225,0.0464,0.21427030556178692
21225,densidad,cont_rob,20,0.6,1.5,2,44,21,23,0,0.95,2,0.0222,2.5,13,3.654,0.018,0.6482,3.1579,3.1728,3.3445,78534.7967,5772.4211,117268.6968,0.8894,10.0154,7.3929,2.0923,0.0256,0.0434,0.22540696556720127
1587,pca_2,cont_rob,12,0.5,1.5,2,42,19,23,0,0.9,3,0.0221,2.6,13,3.603,0.018,0.6482,2.7259,2.742,2.962,49904.879,5737.8212,125041.8056,0.9216,11.0567,7.6231,2.0547,0.0314,0.0232,0.20462450140549485
417,pca_1,cont_rob,8,0.5,1.5,2,45,22,23,0,0.98,1,0.0222,2.7,13,3.615,0.018,0.6482,3.0487,3.0678,3.281,76083.1845,5843.9076,120198.0466,0.8918,9.6684,7.1014,1.9953,0.0297,0.0217,0.225759210185979
18777,dif_imc,cont_rob,8,0.5,1.5,2,42,19,23,0,0.9,3,0.0221,2.6,13,3.584,0.018,0.6482,3.2153,3.2449,3.4195,81416.6928,5488.9867,89538.8121,0.7156,9.5605,5.9802,2.0599,0.0266,0.0454,0.22498935828730457
507,pca_1,cont_rob,12,0.5,1.5,2,46,23,23,0,1.0,2,0.0222,2.7,13,3.659,0.018,0.6482,3.0664,3.084,3.2703,75654.9003,5989.7375,114691.6573,0.878,9.5578,7.2935,1.7144,0.0289,0.0416,0.2243155802593898
16404,pn_hijo,cont_std,16,0.3,2.0,2,48,17,31,0,0.71,3,0.0151,2.9,13,3.712,0.018,0.6482,2.7406,2.7105,2.8751,71029.8174,6151.1435,118549.1252,1.0324,13.8825,10.3279,1.5203,0.0221,0.0399,0.20062348459634236
19965,dias_saf,cont_rob,12,0.6,1.5,2,45,22,23,0,0.98,1,0.0222,2.8,13,3.602,0.018,0.6482,3.0484,3.0678,3.281,76083.5314,5843.9076,119115.6251,0.893,9.8164,7.0651,2.0002,0.0294,0.0217,0.22521010569151553
11217,mgAF_suple_1T,cont_rob,8,0.5,1.5,2,43,20,23,0,0.93,1,0.0221,2.7,13,3.546,0.018,0.6482,3.0826,3.1135,3.2948,78981.1773,5062.7986,122643.2585,0.8558,10.1287,7.5086,1.9386,0.0305,0.0227,0.2296945140306684
11307,mgAF_suple_1T,cont_rob,12,0.5,1.5,2,44,21,23,0,0.95,1,0.0222,2.8,13,3.577,0.018,0.6482,2.8431,2.8581,3.1007,76311.778,5942.6737,121710.539,0.9115,9.9948,7.2081,2.045,0.0299,0.0222,0.21772370762771778
18867,dif_imc,cont_rob,12,0.5,1.5,2,44,21,23,0,0.95,2,0.0222,2.7,13,3.599,0.018,0.6482,2.7202,2.7315,2.8864,48850.7714,5780.5696,121577.234,0.9246,10.7093,5.4005,2.0735,0.0311,0.0434,0.2029834017713088
1497,pca_2,cont_rob,8,0.5,1.5,2,42,19,23,0,0.9,1,0.0221,2.7,13,3.573,0.018,0.6482,2.978,3.0132,3.2296,51215.515,5737.8212,112316.8346,0.9077,10.6871,7.1576,2.1141,0.0269,0.0232,0.2083048030773986
687,pca_1,cont_rob,20,0.5,1.5,2,46,23,23,0,1.0,1,0.0222,2.7,13,3.626,0.018,0.6482,3.0579,3.0753,3.2703,75516.1129,5989.7375,117162.6732,0.8752,9.611,7.1194,1.9939,0.0289,0.0416,0.2242247722471791
597,pca_1,cont_rob,16,0.5,1.5,2,44,21,23,0,0.95,1,0.0222,2.8,13,3.577,0.018,0.6482,2.8996,2.9176,3.1508,77046.7093,6201.0544,122119.9167,0.8443,9.9451,7.3854,2.0462,0.0299,0.0434,0.21989874895451278
13395,total_AF_mg,cont_rob,8,0.6,1.5,2,45,22,23,0,0.98,1,0.0222,2.8,13,3.602,0.018,0.6482,3.0484,3.0678,3.281,76083.5314,5843.9076,119115.6251,0.893,9.8164,7.0651,2.0002,0.0294,0.0217,0.22521010569151553
18957,dif_imc,cont_rob,16,0.5,1.5,2,40,18,22,0,0.9,4,0.0231,2.5,13,3.546,0.018,0.6482,3.097,3.1323,3.31,53618.3918,5413.81,116338.3337,0.8894,10.849,6.52,1.4879,0.0326,0.0244,0.22229539246367178
11397,mgAF_suple_1T,cont_rob,16,0.5,1.5,2,44,21,23,0,0.95,1,0.0222,2.8,13,3.577,0.018,0.6482,2.8431,2.8581,3.1007,76311.778,5942.6737,121710.539,0.9115,9.9948,7.2081,2.045,0.0299,0.0222,0.21772370762771778
13647,total_AF_mg,cont_rob,20,0.5,1.5,2,44,21,23,0,0.95,1,0.0222,2.8,13,3.577,0.018,0.6482,2.8431,2.8581,3.1007,76311.778,5942.6737,121710.539,0.9115,9.9948,7.2081,2.045,0.0299,0.0222,0.21772370762771778
20001,dias_saf,cont_rob,16,0.3,1.5,2,42,20,22,0,0.95,1,0.0232,2.8,13,3.523,0.018,0.6482,3.0518,3.086,3.2971,79487.1171,4907.2001,125197.6117,0.8875,10.3333,7.3011,1.9516,0.0311,0.0,0.23013182860089806
11487,mgAF_suple_1T,cont_rob,20,0.5,1.5,2,44,21,23,0,0.95,1,0.0222,2.8,13,3.574,0.018,0.6482,3.1231,3.1409,3.3445,77616.5855,5942.6737,118632.4614,0.9002,9.7111,7.3631,1.7397,0.0299,0.0222,0.22962665305418048
11379,mgAF_suple_1T,cont_rob,16,0.4,1.5,2,42,19,23,0,0.9,2,0.0221,2.7,13,3.555,0.018,0.6482,2.2286,2.2227,2.3724,46961.6313,5737.8212,123800.8696,0.9292,10.3939,7.8716,2.0266,0.0311,0.0232,0.18138326602946908
13539,total_AF_mg,cont_rob,16,0.4,1.5,2,43,20,23,0,0.93,1,0.0221,2.8,13,3.549,0.018,0.6482,2.9091,2.9246,3.1639,78005.6928,6044.4131,124473.9408,0.9255,10.2258,7.2918,2.09,0.0305,0.0227,0.22254761969040457
13557,total_AF_mg,cont_rob,16,0.5,1.5,2,45,22,23,0,0.98,1,0.0222,2.8,13,3.602,0.018,0.6482,3.0484,3.0678,3.281,76083.5314,5843.9076,119115.6251,0.893,9.8164,7.0651,2.0002,0.0294,0.0217,0.22521010569151553
19929,dias_saf,cont_rob,12,0.4,1.5,2,43,20,23,0,0.93,1,0.0221,2.8,13,3.549,0.018,0.6482,3.0723,3.1035,3.2948,78916.0716,5062.7986,123001.1647,0.8694,10.102,7.3684,1.9484,0.0305,0.0227,0.22941924417115858
13521,total_AF_mg,cont_rob,16,0.3,1.5,2,42,19,23,0,0.9,1,0.0221,2.8,13,3.52,0.018,0.6482,2.6929,2.7215,2.962,78454.4077,6149.2195,126964.4159,0.9331,10.4676,6.8211,2.1187,0.0311,0.0232,0.21507400865255022
7476,umap_5_05,all_mixed,20,0.2,2.0,2,43,6,37,0,0.28,2,0.0066,2.7,13,3.618,0.018,0.6482,3.9231,3.9813,4.0362,160602.4288,6617.0993,95634.0364,1.0571,7.5094,13.4646,1.9028,0.0191,0.0443,0.2819299678542521
4917,umap_15_02,cont_rob,16,0.5,1.5,2,42,19,23,0,0.9,2,0.0221,2.7,13,3.557,0.018,0.6482,2.9805,2.994,3.0612,81210.0536,4369.1532,115951.5842,0.8943,9.2993,7.9113,1.9384,0.0224,0.0454,0.21455617858066123
20019,dias_saf,cont_rob,16,0.4,1.5,2,43,21,22,0,0.98,1,0.0233,2.8,13,3.549,0.018,0.6482,3.0442,3.0733,3.2948,78063.7967,5297.5893,123002.2418,0.8827,10.1725,7.1591,1.9969,0.0305,0.0,0.22796468888474333
21207,densidad,cont_rob,20,0.5,1.5,2,40,17,23,0,0.85,1,0.0218,2.5,13,3.55,0.018,0.6482,3.4009,3.4069,3.6244,84403.2329,6226.8569,116708.1847,0.9562,8.7208,5.9162,2.239,0.0277,0.0475,0.24124126696703055
13629,total_AF_mg,cont_rob,20,0.4,1.5,2,41,18,23,0,0.88,1,0.022,2.8,13,3.499,0.018,0.6481,2.9984,3.011,3.1826,81640.5272,5393.7616,118730.7444,0.9745,9.4463,7.6822,1.8696,0.0229,0.0238,0.21729949973445697
5907,umap_30_01,cont_rob,12,0.5,1.5,2,41,18,23,0,0.88,1,0.022,2.8,13,3.499,0.018,0.6481,2.5425,2.5302,2.7365,78842.6271,6257.1842,121037.698,0.9609,9.3063,7.5894,1.8068,0.0317,0.0238,0.20819560878464216
4827,umap_15_02,cont_rob,12,0.5,1.5,2,41,18,23,0,0.88,1,0.022,2.8,13,3.498,0.018,0.6481,3.038,3.05,3.1231,82792.8326,4463.6076,116958.1339,0.9265,9.3275,7.9061,1.9926,0.0225,0.0464,0.21818868531816946
21534,densidad,all_mixed,20,0.3,2.0,2,47,9,38,0,0.38,2,0.0083,2.4,14,3.717,0.02,0.648,4.1206,4.1372,4.0291,171961.6317,5742.5045,66845.4512,1.0601,11.0342,9.3351,1.24,0.0122,0.0407,0.28074626212800496
17559,edad_madre,cont_std,20,0.2,2.5,2,69,16,53,0,0.46,2,0.0068,3.2,14,4.021,0.02,0.648,3.4867,3.4795,3.544,80160.7942,5507.4269,84202.2031,0.709,16.4882,9.0959,1.783,0.0295,0.0794,0.23821444217188767
12945,mgAF_saf,all_mixed,20,0.6,1.5,2,42,15,27,0,0.71,1,0.0174,2.7,14,3.501,0.02,0.648,2.6493,2.7077,2.6915,111765.0385,3066.8788,72297.3018,1.0599,11.3912,6.0238,0.6063,0.0058,0.0454,0.18713103525774133
12909,mgAF_saf,all_mixed,20,0.4,1.5,2,42,15,27,0,0.71,1,0.0174,2.7,14,3.501,0.02,0.648,2.6493,2.7077,2.6915,111765.0385,3066.8788,72297.3018,1.0599,11.3912,6.0238,0.6063,0.0058,0.0454,0.18713103525774133
939,pca_1,all_mixed,16,0.4,1.5,2,44,17,27,0,0.77,1,0.018,2.7,14,3.554,0.02,0.648,3.6693,3.7378,3.7493,159092.4603,4061.6471,75560.081,0.9748,12.2903,5.7507,0.7332,0.0108,0.0434,0.2560841195103652
10767,mgAF_total,all_mixed,20,0.5,1.5,2,51,24,27,0,0.94,1,0.0188,2.6,14,3.722,0.02,0.648,3.6847,3.7594,3.7764,164208.6718,4575.026,67874.0897,0.972,12.2067,5.7297,0.6965,0.0094,0.0377,0.255952042747348
957,pca_1,all_mixed,16,0.5,1.5,2,50,23,27,0,0.92,1,0.0188,2.6,14,3.699,0.02,0.648,3.5819,3.6485,3.6292,144929.4205,3623.8401,70045.0909,0.9573,12.2737,5.7855,0.7008,0.0096,0.0384,0.2440333335149043
12657,mgAF_saf,all_mixed,8,0.5,1.5,2,42,15,27,0,0.71,1,0.0174,2.7,14,3.501,0.02,0.648,2.6493,2.7077,2.6915,111765.0385,3066.8788,72297.3018,1.0599,11.3912,6.0238,0.6063,0.0058,0.0454,0.18713103525774133
21477,densidad,all_mixed,16,0.5,1.5,2,41,14,27,0,0.68,3,0.0171,2.4,14,3.562,0.02,0.648,3.8844,3.9496,3.8988,144757.2879,3888.8537,71097.442,0.9293,12.5254,6.8481,0.8401,0.0059,0.0678,0.2517281496382994
12747,mgAF_saf,all_mixed,12,0.5,1.5,2,43,16,27,0,0.74,1,0.0177,2.7,14,3.528,0.02,0.648,2.608,2.6617,2.6437,109631.3928,3000.215,72315.7489,1.037,11.1797,5.8844,0.5928,0.0057,0.0443,0.1840663453736884
11667,mgAF_suple_1T,all_mixed,12,0.5,1.5,2,51,24,27,0,0.94,1,0.0188,2.6,14,3.722,0.02,0.648,3.6847,3.7594,3.7764,164208.6718,4575.026,67874.0897,0.972,12.2067,5.7297,0.6965,0.0094,0.0377,0.255952042747348
8604,umap_2d,all_mixed,20,0.5,1.0,2,14,19,4,9,2.71,3,0.2088,2.0,2,2.639,0.003,0.648,4.5138,4.6412,4.2755,32536.3429,7098.4184,8247.7041,0.4184,15.8163,4.299,0.398,0.0,0.0,0.2123782399976006
17502,edad_madre,cont_std,16,0.4,2.0,2,57,22,35,0,0.77,2,0.0138,2.7,14,3.874,0.02,0.648,3.1478,3.1819,3.3734,66371.9579,5883.2087,102713.0807,0.8052,11.0459,9.5469,1.2438,0.0516,0.08,0.25204472883230783
1047,pca_1,all_mixed,20,0.5,1.5,2,46,19,27,0,0.83,1,0.0184,2.7,14,3.604,0.02,0.648,3.738,3.801,3.7857,155131.7841,4617.4126,64705.4112,0.9208,11.3829,5.0664,0.6933,0.0104,0.061,0.2546579815829485
6396,umap_30_01,all_mixed,20,0.2,2.0,2,49,8,41,0,0.33,2,0.0068,2.7,14,3.742,0.02,0.648,3.7687,3.7936,3.8739,148286.2752,6454.8436,86764.0919,1.1837,6.9123,21.3496,2.0705,0.017,0.075,0.26681831275531837
22647,excentricidad,all_mixed,20,0.5,1.5,2,42,16,26,0,0.76,1,0.0186,2.5,14,3.578,0.02,0.648,4.0188,4.0734,4.0675,191742.8335,5723.551,72358.4794,0.9077,11.1364,5.8726,0.8002,0.0058,0.0862,0.2761223735618935
11721,mgAF_suple_1T,all_mixed,16,0.3,1.5,2,42,15,27,0,0.71,1,0.0174,2.7,14,3.501,0.02,0.648,2.663,2.7137,2.725,111317.4454,3748.1219,72790.36,1.0599,11.2581,5.7543,0.5769,0.0058,0.0454,0.18743758300045585
